order_id,customer_id,created_at,total_amount,payment_method
2662,880,2024-07-20 07:13:02,351.24,bank_transfer
2663,181,2024-05-04 01:21:41,557.39,debit_card
2664,661,2023-11-05 16:52:49,1945.9,credit_card
2665,589,2023-11-21 17:16:27,241.35,credit_card
2666,263,2024-08-23 03:11:47,1115.69,paypal
2667,129,2023-08-08 06:32:27,588.25,bank_transfer
2668,630,2024-12-26 21:25:39,733.17,debit_card
2669,721,2023-12-06 06:56:03,184.95,credit_card
2670,287,2024-06-05 10:50:46,348.33,credit_card
2671,624,2023-03-24 21:51:50,1266.04,bank_transfer
2672,372,2023-03-11 18:45:45,1004.71,debit_card
2673,694,2024-01-02 16:55:03,183.39,paypal
2674,171,2023-11-30 22:23:47,531.18,credit_card
2675,893,2024-06-18 06:57:02,542.02,bank_transfer
2676,256,2025-03-30 23:56:54,1191.15,bank_transfer
2677,343,2023-05-28 08:22:10,457.55,bank_transfer
2678,56,2025-02-16 13:48:25,261.95,bank_transfer
2679,110,2023-02-16 13:04:54,893.77,credit_card
2680,500,2023-12-21 04:22:57,402.85,credit_card
2681,229,2024-03-28 03:16:46,624.92,credit_card
2682,834,2024-10-26 21:50:26,460.68,debit_card
2683,17,2023-02-22 07:28:10,520.63,credit_card
2684,354,2023-02-28 15:56:58,579.36,debit_card
2685,309,2023-12-07 02:51:22,57.62,debit_card
2686,23,2024-07-10 11:16:37,435.11,debit_card
2687,120,2024-12-20 02:34:50,294.9,debit_card
2688,394,2023-05-26 02:52:31,225.57,debit_card
2689,475,2023-03-28 03:56:28,167.48,debit_card
2690,385,2023-03-28 20:41:23,1662.37,bank_transfer
2691,511,2023-11-14 19:03:14,703.31,debit_card
2692,576,2023-10-19 17:27:51,750.51,bank_transfer
2693,10,2024-10-12 14:05:48,686.71,bank_transfer
2694,439,2024-06-09 23:19:58,386.43,paypal
2695,966,2025-06-28 01:58:19,1435.56,paypal
2696,503,2024-05-31 10:07:08,59.16,paypal
2697,661,2024-06-22 12:47:07,558.38,bank_transfer
2698,283,2024-05-27 05:25:34,617.95,debit_card
2699,762,2023-12-03 19:49:33,834.21,paypal
2700,760,2024-05-29 02:06:40,1089.81,debit_card
2701,504,2025-05-25 14:01:01,566.92,bank_transfer
2702,979,2024-10-31 10:04:39,1457.62,paypal
2703,121,2023-11-03 13:31:57,157.17,credit_card
2704,20,2023-11-10 17:32:59,141.67,paypal
2705,756,2024-07-20 06:55:31,431.49,bank_transfer
2706,795,2023-10-19 00:26:35,581.79,paypal
2707,115,2023-01-13 02:00:12,403.81,paypal
2708,226,2025-06-18 13:51:31,1273.17,paypal
2709,21,2023-02-07 23:19:49,41.2,credit_card
2710,260,2023-11-14 20:23:07,217.15,debit_card
2711,760,2024-01-04 17:35:13,843.62,paypal
2712,501,2024-03-16 03:10:48,619.48,credit_card
2713,319,2025-03-07 03:31:11,279.16,bank_transfer
2714,348,2024-11-06 16:39:48,371.12,paypal
2715,2,2024-12-20 09:37:13,1029.07,bank_transfer
2716,269,2024-11-20 03:36:22,683.26,paypal
2717,626,2024-08-19 13:23:08,396.59,credit_card
2718,977,2024-05-23 00:48:10,798.43,paypal
2719,846,2024-08-26 16:05:37,773.58,bank_transfer
2720,24,2023-03-23 11:34:18,911.49,bank_transfer
2721,905,2024-10-04 14:52:28,867.13,paypal
2722,767,2024-05-24 07:25:55,1103.68,credit_card
2723,766,2023-03-26 01:25:53,452.86,paypal
2724,431,2024-10-05 11:39:15,472.12,paypal
2725,376,2024-11-05 19:20:49,154.08,debit_card
2726,273,2023-05-17 08:40:49,540.54,credit_card
2727,63,2024-06-12 16:28:30,96.69,paypal
2728,191,2023-03-19 03:32:11,1039.8,debit_card
2729,207,2023-10-17 04:48:01,1321.26,credit_card
2730,463,2023-03-01 06:43:11,1012.91,paypal
2731,726,2025-06-20 14:05:23,537.05,credit_card
2732,452,2023-06-25 15:20:25,135.33,paypal
2733,56,2023-01-10 16:36:35,333.16,debit_card
2734,963,2023-06-18 21:55:59,917.46,debit_card
2735,950,2023-05-09 10:42:19,1236.68,debit_card
2736,769,2023-11-09 15:00:23,2092.22,paypal
2737,990,2024-05-30 08:47:33,390.99,paypal
2738,523,2024-07-07 09:50:19,184.82,credit_card
2739,966,2024-08-18 01:56:28,680.65,paypal
2740,75,2025-06-24 06:55:42,490.32,paypal
2741,340,2025-01-04 21:42:49,777.63,debit_card
2742,191,2024-09-07 01:53:34,380.82,paypal
2743,170,2023-04-17 21:56:39,764.04,credit_card
2744,134,2023-12-10 20:48:30,140.72,bank_transfer
2745,601,2023-11-12 11:28:20,282.99,debit_card
2746,767,2024-12-24 01:41:25,66.0,credit_card
2747,556,2024-09-22 02:37:32,1146.98,credit_card
2748,135,2024-02-23 17:43:12,135.78,debit_card
2749,801,2025-05-07 04:34:15,287.57,bank_transfer
2750,620,2025-04-17 10:14:30,639.69,credit_card
2751,363,2024-06-23 07:06:38,1627.35,bank_transfer
2752,656,2023-02-13 09:18:02,794.85,paypal
2753,222,2024-07-26 14:42:52,736.42,debit_card
2754,315,2023-01-20 04:26:24,546.03,bank_transfer
2755,927,2023-02-10 11:56:08,1133.59,bank_transfer
2756,258,2023-01-06 00:20:23,67.6,credit_card
2757,447,2024-12-27 00:11:48,605.28,debit_card
2758,893,2025-02-15 02:13:10,771.92,bank_transfer
2759,690,2025-02-09 03:25:09,86.76,debit_card
2760,58,2024-08-22 03:49:58,71.01,bank_transfer
2761,135,2024-09-15 07:01:16,353.96,debit_card
2762,7,2024-05-08 21:28:15,213.95,paypal
2763,613,2023-07-06 14:38:18,1265.31,paypal
2764,424,2024-07-08 11:06:27,998.67,bank_transfer
2765,129,2025-04-20 22:36:50,51.45,bank_transfer
2766,963,2024-11-28 22:10:16,492.72,debit_card
2767,509,2024-08-02 04:37:15,932.42,bank_transfer
2768,204,2024-08-15 16:13:55,1575.11,credit_card
2769,485,2023-11-27 17:01:19,169.28,debit_card
2770,664,2023-03-03 12:36:07,829.96,paypal
2771,75,2023-10-04 09:56:08,511.67,paypal
2772,238,2025-01-15 17:43:42,279.16,bank_transfer
2773,795,2023-11-02 23:29:39,352.28,debit_card
2774,433,2023-05-09 11:25:51,1645.44,paypal
2775,525,2024-05-20 21:21:51,1111.07,debit_card
2776,416,2024-04-13 20:16:18,82.3,paypal
2777,41,2025-02-07 21:12:41,1271.39,bank_transfer
2778,149,2023-10-17 15:28:58,227.21,paypal
2779,423,2025-06-08 13:11:44,298.71,credit_card
2780,176,2023-08-15 15:48:13,545.32,credit_card
2781,48,2025-03-25 21:26:33,619.5,bank_transfer
2782,841,2024-04-21 10:05:30,1031.11,credit_card
2783,985,2023-05-24 16:58:10,1776.66,bank_transfer
2784,776,2023-10-04 07:25:33,157.83,paypal
2785,855,2024-08-27 21:22:09,356.42,bank_transfer
2786,204,2023-05-10 11:53:13,251.56,credit_card
2787,966,2024-06-12 23:32:20,466.24,credit_card
2788,170,2023-03-21 22:59:26,260.11,credit_card
2789,958,2023-06-15 17:50:34,1372.92,paypal
2790,993,2023-12-06 04:00:14,131.37,paypal
2791,692,2023-04-15 14:30:24,673.0,credit_card
2792,985,2024-04-17 06:36:10,1783.32,credit_card
2793,548,2023-05-11 15:07:50,358.02,credit_card
2794,222,2024-03-17 23:17:34,588.76,credit_card
2795,418,2025-02-25 04:21:24,566.26,paypal
2796,576,2025-04-22 16:28:13,227.67,bank_transfer
2797,73,2024-12-11 00:30:40,523.76,paypal
2798,601,2023-10-25 07:29:23,248.75,credit_card
2799,985,2025-03-14 17:24:47,253.16,debit_card
2800,162,2023-01-20 05:10:53,616.95,debit_card
2801,775,2024-09-02 14:33:00,38.08,credit_card
2802,914,2023-08-05 14:36:32,211.81,bank_transfer
2803,951,2023-02-16 00:58:41,657.36,bank_transfer
2804,966,2024-12-30 18:08:27,387.02,credit_card
2805,504,2023-03-03 16:45:54,775.55,credit_card
2806,981,2024-07-29 08:25:39,380.44,debit_card
2807,739,2024-03-16 15:30:37,483.75,credit_card
2808,144,2024-11-09 15:37:11,1036.42,debit_card
2809,457,2025-03-05 06:14:45,676.12,credit_card
2810,701,2023-12-27 18:52:30,217.0,credit_card
2811,207,2023-05-06 06:36:34,775.51,credit_card
2812,622,2025-02-08 21:59:12,381.27,paypal
2813,646,2025-06-16 16:30:20,534.09,credit_card
2814,144,2024-05-20 10:06:52,624.57,debit_card
2815,542,2023-09-11 00:43:52,891.12,bank_transfer
2816,758,2023-11-20 09:06:25,311.22,bank_transfer
2817,483,2024-04-24 10:16:44,232.54,bank_transfer
2818,13,2024-07-06 05:19:08,157.17,credit_card
2819,9,2024-01-04 17:05:15,1002.93,debit_card
2820,329,2025-04-26 14:47:39,27.57,bank_transfer
2821,935,2023-04-09 01:35:28,606.18,credit_card
2822,191,2023-09-08 11:08:33,1016.65,credit_card
2823,617,2024-04-20 01:32:34,696.87,debit_card
2824,187,2024-11-02 01:33:32,302.33,credit_card
2825,295,2025-03-02 08:58:37,92.98,credit_card
2826,847,2025-02-16 23:10:15,205.75,bank_transfer
2827,707,2024-02-11 16:15:45,565.33,bank_transfer
2828,96,2023-07-19 09:34:38,61.23,bank_transfer
2829,410,2023-11-15 08:22:24,266.02,paypal
2830,29,2023-01-19 14:54:17,731.47,debit_card
2831,458,2023-03-15 12:24:30,339.69,bank_transfer
2832,640,2024-12-22 04:36:07,467.74,bank_transfer
2833,115,2025-02-01 21:46:42,318.99,debit_card
2834,258,2024-12-10 02:29:32,257.13,paypal
2835,376,2024-01-28 21:16:04,382.32,paypal
2836,928,2023-06-26 06:26:20,313.56,paypal
2837,991,2023-06-16 03:08:16,265.6,debit_card
2838,42,2024-08-30 20:37:57,107.73,paypal
2839,744,2023-10-25 00:57:18,2309.81,debit_card
2840,348,2023-03-26 17:29:59,63.64,bank_transfer
2841,369,2025-05-18 06:07:34,236.43,paypal
2842,734,2023-12-07 06:36:29,2012.12,bank_transfer
2843,928,2025-02-20 21:42:23,440.89,debit_card
2844,957,2023-01-15 05:05:37,95.46,bank_transfer
2845,555,2023-04-16 17:07:20,192.25,bank_transfer
2846,329,2025-04-14 20:16:41,667.84,bank_transfer
2847,772,2023-05-08 02:25:22,860.39,credit_card
2848,210,2024-02-06 23:18:58,834.58,debit_card
2849,541,2023-09-01 22:30:33,61.74,debit_card
2850,330,2023-02-15 06:43:30,942.52,paypal
2851,636,2023-04-03 23:04:02,558.18,credit_card
2852,203,2024-12-21 20:34:15,614.03,paypal
2853,164,2024-12-26 15:20:53,20.41,credit_card
2854,928,2025-03-05 19:58:38,2170.92,credit_card
2855,103,2025-03-03 10:04:34,221.85,credit_card
2856,493,2024-12-16 01:00:36,375.82,credit_card
2857,187,2023-08-03 11:42:37,201.26,paypal
2858,37,2023-06-19 16:02:37,78.45,debit_card
2859,34,2023-02-13 03:15:53,482.82,credit_card
2860,155,2024-10-20 09:35:14,479.74,bank_transfer
2861,865,2024-09-27 21:56:30,265.47,paypal
2862,249,2024-02-24 15:21:02,803.83,debit_card
2863,957,2024-09-15 16:06:47,468.72,debit_card
2864,561,2024-06-23 13:40:40,268.63,bank_transfer
2865,418,2025-02-11 04:16:24,1248.07,debit_card
2866,559,2024-03-11 17:45:05,979.25,paypal
2867,500,2023-03-24 03:07:30,404.36,debit_card
2868,741,2024-11-05 19:14:32,549.81,debit_card
2869,249,2025-02-10 19:30:13,1169.82,bank_transfer
2870,326,2023-02-02 03:39:58,222.58,bank_transfer
2871,899,2023-09-02 03:20:58,239.47,bank_transfer
2872,955,2023-04-04 21:36:41,1172.67,paypal
2873,897,2023-06-11 19:05:59,363.65,credit_card
2874,400,2023-12-26 01:29:38,946.24,debit_card
2875,766,2025-02-14 18:04:00,954.84,bank_transfer
2876,456,2023-10-27 21:15:50,1960.15,debit_card
2877,481,2023-08-14 08:26:34,366.36,bank_transfer
2878,172,2024-09-26 19:45:45,294.72,paypal
2879,574,2023-09-11 18:53:45,616.03,paypal
2880,161,2024-06-09 20:34:00,518.54,bank_transfer
2881,305,2025-01-31 18:14:58,199.47,bank_transfer
2882,855,2023-10-28 15:11:02,253.94,debit_card
2883,173,2023-05-04 23:35:50,742.66,credit_card
2884,70,2024-01-26 12:09:50,783.98,paypal
2885,67,2023-02-10 22:14:03,1720.95,credit_card
2886,947,2025-06-01 21:25:10,126.08,debit_card
2887,493,2024-12-26 13:43:51,1489.51,paypal
2888,392,2025-03-14 10:23:59,431.29,debit_card
2889,800,2024-10-01 23:32:13,22.0,bank_transfer
2890,835,2025-05-21 03:12:32,534.36,paypal
2891,305,2025-06-04 19:53:35,49.52,credit_card
2892,675,2024-05-24 07:13:39,289.04,credit_card
2893,758,2024-11-05 02:46:57,214.05,credit_card
2894,633,2024-12-23 03:07:25,259.99,credit_card
2895,141,2024-11-20 06:24:13,1880.32,credit_card
2896,874,2024-04-16 17:17:39,1605.9,paypal
2897,522,2023-10-04 11:37:38,420.56,paypal
2898,249,2023-03-13 10:26:32,514.01,paypal
2899,406,2023-11-09 12:54:32,1234.53,bank_transfer
2900,36,2025-05-25 14:00:56,174.16,bank_transfer
2901,123,2024-12-12 01:25:13,1479.18,debit_card
2902,750,2025-06-18 13:03:35,467.13,debit_card
2903,1,2024-02-06 20:17:53,562.0,bank_transfer
2904,398,2024-08-02 20:30:38,1409.61,bank_transfer
2905,504,2024-08-27 21:35:32,832.51,credit_card
2906,52,2024-04-18 16:47:13,176.65,credit_card
2907,975,2024-06-02 07:09:53,2044.85,debit_card
2908,191,2023-07-14 04:42:20,862.54,bank_transfer
2909,275,2023-03-09 14:09:06,313.56,credit_card
2910,275,2024-03-07 20:27:34,852.69,credit_card
2911,194,2025-01-28 09:26:50,1750.66,bank_transfer
2912,3,2023-10-17 15:40:42,583.36,paypal
2913,708,2025-02-18 04:44:50,65.82,bank_transfer
2914,967,2023-09-22 14:43:57,328.48,paypal
2915,189,2023-09-08 03:45:13,80.97,paypal
2916,641,2025-05-24 21:07:48,35.85,debit_card
2917,723,2023-08-04 07:50:14,1083.42,paypal
2918,848,2024-06-29 10:11:46,532.61,paypal
2919,402,2024-05-05 08:18:43,1770.54,bank_transfer
2920,273,2024-09-12 14:23:07,644.65,credit_card
2921,300,2025-02-15 22:20:40,1269.87,credit_card
2922,693,2025-02-01 18:14:00,305.0,bank_transfer
2923,808,2024-03-04 13:19:35,437.54,bank_transfer
2924,158,2023-09-22 08:18:43,1509.79,paypal
2925,347,2024-10-06 12:03:19,264.05,credit_card
2926,910,2025-04-25 01:15:38,613.88,paypal
2927,795,2025-02-18 11:14:50,210.08,bank_transfer
2928,987,2023-06-12 02:09:03,456.58,paypal
2929,734,2023-04-24 04:20:29,1198.12,bank_transfer
2930,370,2024-01-20 09:20:14,205.33,paypal
2931,573,2023-04-17 02:06:03,530.32,paypal
2932,638,2024-12-31 22:30:56,548.02,credit_card
2933,76,2025-01-23 19:17:46,261.08,bank_transfer
2934,523,2023-04-30 17:41:16,826.08,debit_card
2935,692,2024-12-06 13:40:31,175.49,credit_card
2936,149,2024-03-01 16:03:53,744.91,bank_transfer
2937,767,2024-06-06 20:40:31,252.27,credit_card
2938,564,2023-10-20 23:54:43,826.3,credit_card
2939,959,2025-02-07 04:53:33,284.66,debit_card
2940,39,2024-03-15 18:04:43,339.17,credit_card
2941,226,2023-01-07 01:45:22,395.5,credit_card
2942,581,2024-05-25 09:03:38,489.92,debit_card
2943,265,2025-01-30 10:35:05,585.36,debit_card
2944,696,2024-06-08 08:53:48,1414.79,debit_card
2945,741,2023-03-21 05:34:41,142.19,paypal
2946,103,2023-12-12 18:30:42,644.29,debit_card
2947,500,2024-03-23 10:13:09,489.79,credit_card
2948,493,2024-11-17 00:12:14,1003.25,paypal
2949,345,2023-05-20 03:29:43,997.42,credit_card
2950,938,2024-03-04 21:58:57,242.91,paypal
2951,823,2023-09-07 02:57:19,435.09,bank_transfer
2952,680,2024-09-10 05:31:33,174.98,paypal
2953,695,2023-12-06 02:47:15,76.78,credit_card
2954,436,2023-03-09 09:36:06,1280.51,paypal
2955,928,2024-09-17 05:48:41,811.2,bank_transfer
2956,676,2023-12-03 11:21:48,1186.98,bank_transfer
2957,708,2023-04-12 01:32:10,450.88,bank_transfer
2958,859,2023-11-13 22:09:20,360.7,bank_transfer
2959,238,2025-06-02 17:26:08,518.4,credit_card
2960,795,2023-03-06 21:29:08,411.77,debit_card
2961,169,2025-06-03 11:36:39,337.12,paypal
2962,316,2023-05-24 19:40:37,422.82,debit_card
2963,306,2025-01-22 21:54:55,336.15,debit_card
2964,983,2024-10-29 10:16:43,103.56,credit_card
2965,855,2025-01-26 01:06:37,565.26,debit_card
2966,681,2024-07-15 21:17:20,165.92,debit_card
2967,706,2024-04-19 18:02:25,707.58,paypal
2968,539,2025-02-13 21:37:49,1375.83,bank_transfer
2969,956,2023-01-08 13:42:29,1053.68,paypal
2970,479,2025-01-10 13:33:50,411.18,debit_card
2971,356,2024-05-23 14:08:55,594.21,debit_card
2972,145,2025-01-05 16:12:58,921.64,bank_transfer
2973,770,2024-10-08 12:35:51,95.94,bank_transfer
2974,715,2023-05-16 01:08:21,768.45,paypal
2975,361,2023-01-30 12:36:27,755.19,debit_card
2976,24,2024-01-01 13:56:12,671.68,bank_transfer
2977,838,2024-01-20 19:00:36,364.08,paypal
2978,12,2023-08-27 03:03:07,60.47,debit_card
2979,685,2024-01-12 12:03:21,755.15,bank_transfer
2980,972,2023-07-09 19:41:34,731.81,bank_transfer
2981,419,2024-05-12 09:55:32,797.21,debit_card
2982,199,2024-04-01 18:04:47,1623.15,bank_transfer
2983,686,2024-04-17 22:31:50,122.77,bank_transfer
2984,809,2023-08-07 11:07:32,388.38,debit_card
2985,524,2023-01-20 14:27:54,121.44,debit_card
2986,967,2024-02-17 03:02:58,821.21,credit_card
2987,48,2023-12-09 03:14:16,474.92,paypal
2988,491,2023-12-01 03:42:02,117.04,credit_card
2989,701,2024-09-14 18:18:45,491.08,bank_transfer
2990,859,2025-04-14 05:28:02,304.28,paypal
2991,156,2023-10-21 07:03:00,387.15,credit_card
2992,785,2025-01-20 19:45:11,114.66,credit_card
2993,529,2023-04-26 08:36:34,32.1,bank_transfer
2994,374,2024-05-15 18:09:02,172.86,debit_card
2995,126,2025-01-30 05:43:05,991.83,credit_card
2996,863,2024-11-29 06:48:04,1050.66,credit_card
2997,142,2025-02-11 22:01:52,389.87,debit_card
2998,283,2023-06-17 16:17:47,24.05,debit_card
2999,258,2023-10-31 14:47:21,414.47,bank_transfer
3000,872,2024-12-29 15:57:48,168.61,bank_transfer
3001,654,2024-02-26 18:52:10,1001.93,bank_transfer
3002,781,2023-02-09 05:00:34,352.3,credit_card
3003,209,2024-03-02 05:25:52,948.68,credit_card
3004,604,2025-06-26 22:40:28,112.22,bank_transfer
3005,551,2023-03-02 14:25:05,95.16,paypal
3006,830,2023-04-27 15:59:01,927.18,paypal
3007,913,2023-12-24 07:07:57,479.96,debit_card
3008,13,2023-04-03 03:33:41,217.47,paypal
3009,656,2025-02-18 21:05:00,649.56,paypal
3010,48,2023-02-16 14:57:37,638.59,debit_card
3011,525,2024-12-07 16:22:07,511.78,debit_card
3012,256,2024-01-08 10:23:10,944.24,paypal
3013,279,2023-01-05 14:50:25,225.96,debit_card
3014,326,2024-02-24 16:39:23,558.18,credit_card
3015,599,2024-08-04 14:36:31,260.33,bank_transfer
3016,305,2023-11-25 23:44:54,1292.87,credit_card
3017,713,2024-07-19 03:40:53,411.07,paypal
3018,385,2023-06-13 12:06:45,1447.37,credit_card
3019,67,2025-05-10 22:34:40,920.98,credit_card
3020,767,2023-09-08 18:10:27,138.48,paypal
3021,254,2025-02-01 22:15:03,159.33,bank_transfer
3022,416,2023-11-14 08:45:39,638.39,paypal
3023,671,2024-01-08 14:49:58,35.85,paypal
3024,305,2024-07-26 13:48:16,96.58,paypal
3025,54,2025-01-15 19:41:11,192.24,bank_transfer
3026,351,2024-05-18 18:06:13,158.74,paypal
3027,952,2024-09-20 08:55:33,193.44,paypal
3028,622,2023-11-16 08:52:47,166.16,paypal
3029,652,2024-10-15 13:31:02,934.82,credit_card
3030,615,2025-03-17 00:58:37,418.42,credit_card
3031,170,2023-06-16 23:11:08,218.45,paypal
3032,400,2025-01-16 13:59:02,1262.5,debit_card
3033,730,2023-06-25 06:14:15,51.45,paypal
3034,103,2024-07-31 18:23:37,215.8,bank_transfer
3035,243,2024-12-04 04:20:11,2140.5,credit_card
3036,241,2025-01-28 14:32:44,219.88,paypal
3037,415,2025-06-18 03:47:46,1202.98,bank_transfer
3038,985,2023-12-23 16:55:52,541.44,bank_transfer
3039,65,2025-06-11 21:24:26,608.88,paypal
3040,502,2023-01-07 21:36:21,308.34,credit_card
3041,156,2023-07-27 04:18:52,1249.72,bank_transfer
3042,972,2023-01-27 13:12:10,673.15,bank_transfer
3043,112,2023-09-14 14:54:02,664.1,credit_card
3044,384,2025-02-18 09:04:40,1639.89,bank_transfer
3045,720,2024-10-10 08:10:16,1105.26,debit_card
3046,686,2023-09-22 21:54:42,587.5,credit_card
3047,402,2025-02-02 22:39:31,269.75,bank_transfer
3048,317,2024-05-24 03:36:14,1071.72,debit_card
3049,376,2023-04-04 13:11:04,1208.31,bank_transfer
3050,224,2025-05-26 12:05:20,618.14,paypal
3051,172,2023-09-08 03:26:42,604.35,credit_card
3052,461,2024-09-10 01:45:29,681.53,bank_transfer
3053,230,2023-10-21 09:02:28,1089.25,bank_transfer
3054,256,2023-05-13 02:06:23,1374.26,paypal
3055,636,2023-05-15 21:31:32,214.8,debit_card
3056,969,2025-05-09 13:27:26,2668.32,bank_transfer
3057,583,2024-12-07 16:37:28,757.24,paypal
3058,75,2024-07-08 16:55:33,300.12,debit_card
3059,75,2024-07-10 11:42:53,23.67,debit_card
3060,958,2024-08-16 03:13:57,466.01,debit_card
3061,266,2024-07-21 08:31:00,145.02,paypal
3062,91,2023-02-14 06:15:13,500.06,credit_card
3063,581,2024-08-21 20:45:01,31.58,paypal
3064,603,2024-04-19 21:40:55,688.44,bank_transfer
3065,629,2025-06-18 06:54:54,431.13,credit_card
3066,228,2024-11-09 12:25:23,1851.66,credit_card
3067,17,2023-09-07 19:21:28,101.24,paypal
3068,967,2023-05-09 05:41:33,615.79,paypal
3069,210,2024-04-08 17:53:57,606.23,debit_card
3070,659,2024-04-15 22:35:13,624.55,credit_card
3071,689,2024-04-12 23:49:48,90.54,bank_transfer
3072,590,2024-06-17 22:31:01,35.48,credit_card
3073,283,2024-04-25 22:15:21,788.39,credit_card
3074,234,2024-04-08 00:57:22,90.54,credit_card
3075,579,2024-08-21 14:33:37,409.57,debit_card
3076,864,2025-05-22 08:02:33,588.0,paypal
3077,955,2024-07-11 00:36:09,61.74,bank_transfer
3078,104,2024-10-16 13:44:15,1495.38,paypal
3079,142,2024-09-24 18:26:39,509.31,debit_card
3080,952,2023-11-18 15:23:28,1990.04,credit_card
3081,718,2023-08-14 18:05:02,713.66,bank_transfer
3082,883,2023-11-04 21:19:01,45.18,credit_card
3083,171,2023-03-21 03:33:46,513.19,credit_card
3084,569,2024-01-01 03:41:45,104.78,bank_transfer
3085,681,2024-03-13 09:35:47,491.08,debit_card
3086,664,2023-06-17 15:31:05,90.36,debit_card
3087,390,2024-12-25 23:29:55,186.06,paypal
3088,18,2023-12-18 10:10:29,1810.72,debit_card
3089,563,2024-07-02 00:47:52,199.51,paypal
3090,213,2023-01-14 01:10:03,114.78,bank_transfer
3091,425,2023-11-12 17:18:53,114.78,paypal
3092,963,2024-11-21 11:45:35,542.31,paypal
3093,378,2025-05-14 22:36:40,619.51,paypal
3094,838,2023-11-07 11:43:14,112.5,debit_card
3095,162,2025-02-19 15:10:35,1470.4,debit_card
3096,654,2024-09-01 09:21:59,1505.39,debit_card
3097,981,2025-02-02 06:19:09,554.13,bank_transfer
3098,103,2023-11-04 11:33:57,64.2,paypal
3099,8,2024-11-27 06:37:09,517.73,credit_card
3100,417,2024-07-27 11:02:37,1190.56,paypal
3101,92,2025-04-21 16:10:10,274.24,paypal
3102,726,2024-12-26 03:45:08,820.82,bank_transfer
3103,923,2023-09-16 16:26:42,144.75,paypal
3104,418,2024-02-22 17:04:45,728.53,bank_transfer
3105,220,2025-01-16 01:18:50,570.92,credit_card
3106,418,2025-06-24 01:40:06,482.04,paypal
3107,704,2023-10-20 11:11:29,181.71,credit_card
3108,9,2023-08-28 14:16:15,143.68,paypal
3109,572,2023-12-23 21:21:05,1134.76,credit_card
3110,592,2023-12-14 04:29:05,75.73,credit_card
3111,620,2025-06-16 15:26:43,457.77,paypal
3112,204,2024-01-24 16:54:29,447.9,bank_transfer
3113,695,2024-03-21 20:13:26,350.65,paypal
3114,90,2024-08-30 13:01:17,833.65,paypal
3115,171,2024-02-25 06:41:15,694.95,paypal
3116,876,2023-11-26 20:48:08,55.14,bank_transfer
3117,721,2024-02-27 17:26:35,692.17,paypal
3118,15,2024-05-05 02:05:14,802.64,paypal
3119,207,2024-09-01 17:01:25,438.75,bank_transfer
3120,180,2025-06-10 06:29:03,154.35,credit_card
3121,233,2023-11-24 06:16:00,67.77,bank_transfer
3122,207,2023-12-07 06:13:16,157.44,debit_card
3123,59,2025-04-21 06:58:19,36.27,debit_card
3124,432,2024-07-02 22:41:28,24.56,paypal
3125,713,2023-04-08 22:48:00,510.15,debit_card
3126,587,2025-05-16 13:06:51,1658.72,debit_card
3127,654,2023-11-27 00:48:04,1734.86,debit_card
3128,80,2023-09-08 05:29:44,1188.42,credit_card
3129,958,2024-04-24 21:16:17,748.91,bank_transfer
3130,838,2024-09-22 16:28:02,226.61,debit_card
3131,792,2025-04-04 08:39:56,606.85,bank_transfer
3132,817,2023-01-21 03:10:04,1302.79,paypal
3133,938,2024-12-23 20:56:14,558.32,paypal
3134,523,2025-06-14 01:49:51,593.09,debit_card
3135,171,2024-07-06 03:54:56,451.17,bank_transfer
3136,593,2025-06-09 19:34:40,135.78,credit_card
3137,723,2023-06-10 01:04:35,383.56,paypal
3138,720,2024-12-15 12:04:04,1955.71,debit_card
3139,504,2023-04-16 04:26:43,532.73,bank_transfer
3140,67,2024-05-12 03:53:30,507.23,debit_card
3141,347,2025-04-19 14:33:34,361.66,paypal
3142,928,2024-05-13 16:37:00,808.7,debit_card
3143,565,2025-04-11 17:41:54,476.34,credit_card
3144,521,2025-03-27 01:53:54,936.61,bank_transfer
3145,230,2023-10-07 09:47:15,485.19,bank_transfer
3146,343,2025-05-20 08:14:40,311.33,debit_card
3147,900,2023-10-05 20:07:36,345.07,bank_transfer
3148,646,2023-10-16 01:19:26,609.52,credit_card
3149,772,2024-02-10 21:10:57,270.48,bank_transfer
3150,428,2023-12-15 23:51:25,23.58,debit_card
3151,612,2024-10-31 16:17:35,783.68,bank_transfer
3152,207,2023-06-05 18:01:41,633.6,paypal
3153,687,2023-11-23 17:33:38,395.27,debit_card
3154,409,2024-07-15 13:43:10,513.22,bank_transfer
3155,422,2023-11-28 14:40:46,305.96,bank_transfer
3156,630,2023-09-02 23:23:04,889.24,paypal
3157,941,2023-03-18 06:38:09,281.63,debit_card
3158,61,2024-01-30 18:32:37,311.34,credit_card
3159,819,2023-06-02 02:46:17,366.91,paypal
3160,259,2024-05-09 05:37:56,281.96,paypal
3161,423,2023-04-28 23:42:58,233.37,bank_transfer
3162,23,2024-10-06 00:21:54,76.06,debit_card
3163,271,2024-08-28 00:20:45,732.04,credit_card
3164,488,2024-08-12 21:32:31,118.47,bank_transfer
3165,54,2025-02-02 16:25:04,138.33,paypal
3166,472,2023-03-28 23:01:23,457.57,paypal
3167,935,2023-01-22 17:25:45,25.86,bank_transfer
3168,104,2023-09-24 11:20:26,654.86,bank_transfer
3169,748,2024-11-21 12:24:22,94.74,debit_card
3170,392,2023-12-12 10:45:10,262.36,bank_transfer
