order_item_id,order_id,product_id,quantity,unit_price
8098,2690,60,3,30.31
8099,2690,58,4,361.14
8100,2690,90,4,31.72
8101,2691,163,3,133.75
8102,2691,189,2,52.39
8103,2691,31,1,31.37
8104,2691,167,3,52.61
8105,2691,66,1,8.08
8106,2692,175,1,122.58
8107,2692,88,3,94.71
8108,2692,55,2,112.05
8109,2692,27,3,24.76
8110,2692,72,3,15.14
8111,2693,133,1,32.1
8112,2693,16,4,51.22
8113,2693,182,3,29.78
8114,2693,119,3,78.45
8115,2693,49,3,41.68
8116,2694,165,3,128.81
8117,2695,148,3,76.06
8118,2695,103,3,365.7
8119,2695,28,4,27.57
8120,2696,89,4,14.79
8121,2697,140,1,79.39
8122,2697,155,1,49.95
8123,2697,43,2,109.67
8124,2697,173,2,56.75
8125,2697,102,4,24.05
8126,2698,126,2,19.04
8127,2698,187,3,73.71
8128,2698,55,3,112.05
8129,2698,115,1,22.59
8130,2699,90,4,31.72
8131,2699,171,1,53.95
8132,2699,148,1,76.06
8133,2699,163,4,133.75
8134,2699,50,1,42.32
8135,2700,197,3,72.17
8136,2700,110,1,12.14
8137,2700,63,4,48.34
8138,2700,138,4,95.11
8139,2700,84,2,143.68
8140,2701,132,2,90.34
8141,2701,98,3,94.35
8142,2701,31,1,31.37
8143,2701,73,2,35.91
8144,2702,147,2,53.97
8145,2702,5,4,83.94
8146,2702,61,2,89.64
8147,2702,157,4,167.48
8148,2702,183,4,41.18
8149,2703,189,3,52.39
8150,2704,21,1,49.64
8151,2704,182,1,29.78
8152,2704,128,3,20.75
8153,2705,159,3,111.85
8154,2705,71,3,31.98
8155,2706,199,4,81.59
8156,2706,192,4,28.81
8157,2706,133,4,32.1
8158,2706,41,1,11.79
8159,2707,19,4,16.44
8160,2707,101,1,55.45
8161,2707,152,3,40.55
8162,2707,11,3,37.93
8163,2707,41,4,11.79
8164,2708,117,2,88.11
8165,2708,45,1,30.6
8166,2708,112,4,248.75
8167,2708,178,1,71.35
8168,2709,74,2,20.6
8169,2710,9,1,116.54
8170,2710,82,1,100.61
8171,2711,87,2,101.09
8172,2711,100,4,78.39
8173,2711,9,2,116.54
8174,2711,182,1,29.78
8175,2711,134,2,32.51
8176,2712,104,4,49.96
8177,2712,151,2,24.05
8178,2712,83,3,96.3
8179,2712,91,2,41.32
8180,2713,38,2,139.58
8181,2714,97,3,39.89
8182,2714,30,3,68.73
8183,2714,164,1,45.26
8184,2715,39,4,27.76
8185,2715,137,2,129.99
8186,2715,34,4,112.15
8187,2715,99,3,26.88
8188,2715,165,1,128.81
8189,2716,55,4,112.05
8190,2716,114,1,90.04
8191,2716,63,3,48.34
8192,2717,197,3,72.17
8193,2717,114,2,90.04
8194,2718,81,2,251.49
8195,2718,131,4,47.33
8196,2718,40,1,19.37
8197,2718,56,4,21.69
8198,2719,13,2,144.87
8199,2719,180,2,47.14
8200,2719,133,2,32.1
8201,2719,108,3,25.76
8202,2719,168,4,62.02
8203,2720,94,3,277.01
8204,2720,47,1,80.46
8205,2721,184,4,50.82
8206,2721,142,2,116.11
8207,2721,198,1,166.16
8208,2721,193,3,88.49
8209,2722,136,3,275.36
8210,2722,90,4,31.72
8211,2722,80,4,37.68
8212,2723,14,4,21.13
8213,2723,147,4,53.97
8214,2723,184,3,50.82
8215,2724,34,4,112.15
8216,2724,8,1,23.52
8217,2725,39,1,27.76
8218,2725,51,1,31.58
8219,2725,51,3,31.58
8220,2726,87,2,101.09
8221,2726,51,3,31.58
8222,2726,144,1,83.09
8223,2726,174,1,77.82
8224,2726,28,3,27.57
8225,2727,48,3,32.23
8226,2728,198,4,166.16
8227,2728,183,4,41.18
8228,2728,167,4,52.61
8229,2729,139,1,20.58
8230,2729,10,4,302.64
8231,2729,56,1,21.69
8232,2729,42,1,19.87
8233,2729,110,4,12.14
8234,2730,121,3,260.81
8235,2730,106,4,57.62
8236,2731,73,1,35.91
8237,2731,120,2,99.47
8238,2731,67,3,67.72
8239,2731,27,4,24.76
8240,2732,64,2,31.58
8241,2732,197,1,72.17
8242,2733,147,4,53.97
8243,2733,149,1,35.48
8244,2733,74,1,20.6
8245,2733,45,2,30.6
8246,2734,92,4,30.21
8247,2734,68,2,53.84
8248,2734,188,2,95.91
8249,2734,165,1,128.81
8250,2734,23,3,122.77
8251,2735,57,3,20.41
8252,2735,160,4,48.29
8253,2735,36,1,316.51
8254,2735,85,2,332.89
8255,2736,18,4,97.85
8256,2736,83,2,96.3
8257,2736,72,3,15.14
8258,2736,103,4,365.7
8259,2737,92,4,30.21
8260,2737,28,1,27.57
8261,2737,11,2,37.93
8262,2737,49,4,41.68
8263,2738,110,1,12.14
8264,2738,9,1,116.54
8265,2738,116,2,12.28
8266,2738,64,1,31.58
8267,2739,41,2,11.79
8268,2739,37,2,25.89
8269,2739,49,1,41.68
8270,2739,160,3,48.29
8271,2739,38,3,139.58
8272,2740,175,4,122.58
8273,2741,117,2,88.11
8274,2741,38,1,139.58
8275,2741,173,2,56.75
8276,2741,142,3,116.11
8277,2742,150,1,45.27
8278,2742,157,1,167.48
8279,2742,126,2,19.04
8280,2742,137,1,129.99
8281,2743,65,3,254.68
8282,2744,57,2,20.41
8283,2744,155,2,49.95
8284,2745,2,3,54.44
8285,2745,97,3,39.89
8286,2746,1,3,22.0
8287,2747,47,2,80.46
8288,2747,186,1,12.58
8289,2747,7,4,243.37
8290,2748,164,3,45.26
8291,2749,173,4,56.75
8292,2749,185,1,60.57
8293,2750,22,4,23.67
8294,2750,76,2,115.55
8295,2750,89,2,14.79
8296,2750,8,1,23.52
8297,2750,121,1,260.81
8298,2751,17,1,293.92
8299,2751,76,4,115.55
8300,2751,154,2,31.82
8301,2751,38,4,139.58
8302,2751,144,3,83.09
8303,2752,145,3,127.09
8304,2752,9,3,116.54
8305,2752,71,2,31.98
8306,2753,5,3,83.94
8307,2753,100,1,78.39
8308,2753,189,3,52.39
8309,2753,77,4,62.26
8310,2754,86,4,61.13
8311,2754,131,1,47.33
8312,2754,145,2,127.09
8313,2755,158,1,344.68
8314,2755,164,1,45.26
8315,2755,13,1,144.87
8316,2755,113,2,299.39
8317,2756,118,1,67.6
8318,2757,10,2,302.64
8319,2758,106,4,57.62
8320,2758,69,4,135.36
8321,2759,56,4,21.69
8322,2760,22,3,23.67
8323,2761,193,4,88.49
8324,2762,79,2,11.13
8325,2762,160,2,48.29
8326,2762,138,1,95.11
8327,2763,81,4,251.49
8328,2763,172,3,17.99
8329,2763,146,2,102.69
8330,2764,85,3,332.89
8331,2765,111,1,51.45
8332,2766,100,3,78.39
8333,2766,122,3,45.37
8334,2766,75,2,60.72
8335,2767,119,1,78.45
8336,2767,151,2,24.05
8337,2767,36,1,316.51
8338,2767,29,4,104.7
8339,2767,8,3,23.52
8340,2768,23,2,122.77
8341,2768,18,2,97.85
8342,2768,85,3,332.89
8343,2768,118,2,67.6
8344,2769,50,4,42.32
8345,2770,107,3,25.16
8346,2770,104,2,49.96
8347,2770,148,2,76.06
8348,2770,157,3,167.48
8349,2771,11,3,37.93
8350,2771,120,4,99.47
8351,2772,38,2,139.58
8352,2773,150,2,45.27
8353,2773,25,2,50.41
8354,2773,47,2,80.46
8355,2774,103,3,365.7
8356,2774,68,4,53.84
8357,2774,187,3,73.71
8358,2774,159,1,111.85
8359,2775,145,2,127.09
8360,2775,157,1,167.48
8361,2775,113,2,299.39
8362,2775,92,3,30.21
8363,2776,70,1,26.85
8364,2776,101,1,55.45
8365,2777,29,2,104.7
8366,2777,194,4,80.45
8367,2777,32,3,49.61
8368,2777,124,4,110.37
8369,2777,104,3,49.96
8370,2778,40,4,19.37
8371,2778,116,4,12.28
8372,2778,82,1,100.61
8373,2779,46,3,30.38
8374,2779,185,3,60.57
8375,2779,129,1,25.86
8376,2780,156,3,27.19
8377,2780,119,2,78.45
8378,2780,53,1,279.09
8379,2780,39,1,27.76
8380,2781,110,1,12.14
8381,2781,129,2,25.86
8382,2781,84,2,143.68
8383,2781,179,2,90.16
8384,2781,125,3,29.32
8385,2782,178,2,71.35
8386,2782,16,3,51.22
8387,2782,18,4,97.85
8388,2782,144,3,83.09
8389,2782,8,4,23.52
8390,2783,58,3,361.14
8391,2783,187,3,73.71
8392,2783,138,3,95.11
8393,2783,77,3,62.26
8394,2784,167,3,52.61
8395,2785,29,3,104.7
8396,2785,50,1,42.32
8397,2786,134,4,32.51
8398,2786,46,4,30.38
8399,2787,95,4,24.85
8400,2787,10,1,302.64
8401,2787,133,2,32.1
8402,2788,22,3,23.67
8403,2788,38,1,139.58
8404,2788,27,2,24.76
8405,2789,68,3,53.84
8406,2789,14,4,21.13
8407,2789,103,3,365.7
8408,2789,182,1,29.78
8409,2790,87,1,101.09
8410,2790,72,2,15.14
8411,2791,140,1,79.39
8412,2791,176,3,66.13
8413,2791,111,4,51.45
8414,2791,88,2,94.71
8415,2792,36,3,316.51
8416,2792,18,2,97.85
8417,2792,117,3,88.11
8418,2792,24,1,88.43
8419,2792,138,3,95.11
8420,2793,164,4,45.26
8421,2793,193,2,88.49
8422,2794,65,1,254.68
8423,2794,2,1,54.44
8424,2794,25,4,50.41
8425,2794,33,3,26.0
8426,2795,141,4,20.89
8427,2795,88,4,94.71
8428,2795,196,3,34.62
8429,2796,93,1,35.85
8430,2796,188,2,95.91
8431,2797,190,3,77.58
8432,2797,191,3,83.28
8433,2797,183,1,41.18
8434,2798,112,1,248.75
8435,2799,177,2,46.48
8436,2799,44,2,57.39
8437,2799,72,3,15.14
8438,2800,30,3,68.73
8439,2800,146,4,102.69
8440,2801,126,2,19.04
8441,2802,32,1,49.61
8442,2802,108,4,25.76
8443,2802,89,4,14.79
8444,2803,124,4,110.37
8445,2803,147,4,53.97
8446,2804,11,4,37.93
8447,2804,108,4,25.76
8448,2804,176,2,66.13
8449,2805,36,1,316.51
8450,2805,59,2,134.41
8451,2805,138,2,95.11
8452,2806,138,4,95.11
8453,2807,69,3,135.36
8454,2807,37,3,25.89
8455,2808,119,2,78.45
8456,2808,42,3,19.87
8457,2808,36,2,316.51
8458,2808,200,2,42.9
8459,2808,87,1,101.09
8460,2809,130,4,90.71
8461,2809,195,4,46.37
8462,2809,126,1,19.04
8463,2809,156,4,27.19
8464,2810,181,1,31.71
8465,2810,92,3,30.21
8466,2810,131,2,47.33
8467,2811,119,4,78.45
8468,2811,135,1,94.78
8469,2811,131,3,47.33
8470,2811,64,1,31.58
8471,2811,63,4,48.34
8472,2812,145,3,127.09
8473,2813,40,4,19.37
8474,2813,70,2,26.85
8475,2813,76,1,115.55
8476,2813,84,2,143.68
8477,2814,15,3,17.34
8478,2814,157,3,167.48
8479,2814,52,3,23.37
8480,2815,67,3,67.72
8481,2815,21,1,49.64
8482,2815,164,3,45.26
8483,2815,165,3,128.81
8484,2815,142,1,116.11
8485,2816,22,1,23.67
8486,2816,150,1,45.27
8487,2816,185,4,60.57
8488,2817,196,4,34.62
8489,2817,162,2,47.03
8490,2818,189,3,52.39
8491,2819,177,4,46.48
8492,2819,182,4,29.78
8493,2819,29,4,104.7
8494,2819,53,1,279.09
8495,2820,28,1,27.57
8496,2821,164,3,45.26
8497,2821,131,4,47.33
8498,2821,115,3,22.59
8499,2821,47,2,80.46
8500,2821,189,1,52.39
8501,2822,190,4,77.58
8502,2822,85,2,332.89
8503,2822,152,1,40.55
8504,2823,48,1,32.23
8505,2823,198,4,166.16
8506,2824,157,1,167.48
8507,2824,117,1,88.11
8508,2824,52,2,23.37
8509,2825,141,3,20.89
8510,2825,60,1,30.31
8511,2826,61,1,89.64
8512,2826,142,1,116.11
8513,2827,13,2,144.87
8514,2827,127,2,77.79
8515,2827,95,1,24.85
8516,2827,90,3,31.72
8517,2828,57,3,20.41
8518,2829,62,1,120.08
8519,2829,21,1,49.64
8520,2829,83,1,96.3
8521,2830,23,3,122.77
8522,2830,25,4,50.41
8523,2830,68,3,53.84
8524,2831,137,2,129.99
8525,2831,26,3,26.57
8526,2832,132,1,90.34
8527,2832,98,4,94.35
8528,2833,184,1,50.82
8529,2833,173,2,56.75
8530,2833,44,2,57.39
8531,2833,97,1,39.89
8532,2834,9,2,116.54
8533,2834,102,1,24.05
8534,2835,69,1,135.36
8535,2835,101,4,55.45
8536,2835,186,2,12.58
8537,2836,100,4,78.39
8538,2837,176,2,66.13
8539,2837,161,1,61.19
8540,2837,102,3,24.05
8541,2838,73,3,35.91
8542,2839,37,2,25.89
8543,2839,17,3,293.92
8544,2839,113,4,299.39
8545,2839,51,4,31.58
8546,2839,189,1,52.39
8547,2840,154,2,31.82
8548,2841,12,3,31.67
8549,2841,180,3,47.14
8550,2842,54,4,74.54
8551,2842,188,4,95.91
8552,2842,170,4,332.58
8553,2843,195,2,46.37
8554,2843,118,1,67.6
8555,2843,176,1,66.13
8556,2843,129,1,25.86
8557,2843,180,4,47.14
8558,2844,154,3,31.82
8559,2845,60,4,30.31
8560,2845,22,3,23.67
8561,2846,19,3,16.44
8562,2846,178,4,71.35
8563,2846,191,4,83.28
8564,2847,191,3,83.28
8565,2847,30,3,68.73
8566,2847,87,4,101.09
8567,2848,95,4,24.85
8568,2848,23,4,122.77
8569,2848,4,1,67.24
8570,2848,24,2,88.43
8571,2849,139,3,20.58
8572,2850,62,4,120.08
8573,2850,76,4,115.55
8574,2851,53,2,279.09
8575,2852,125,2,29.32
8576,2852,176,3,66.13
8577,2852,101,4,55.45
8578,2852,118,2,67.6
8579,2853,57,1,20.41
8580,2854,154,3,31.82
8581,2854,58,3,361.14
8582,2854,28,4,27.57
8583,2854,17,3,293.92
8584,2855,93,4,35.85
8585,2855,119,1,78.45
8586,2856,40,4,19.37
8587,2856,169,4,50.6
8588,2856,71,3,31.98
8589,2857,19,1,16.44
8590,2857,130,1,90.71
8591,2857,31,3,31.37
8592,2858,119,1,78.45
8593,2859,21,1,49.64
8594,2859,148,3,76.06
8595,2859,130,2,90.71
8596,2859,41,2,11.79
8597,2860,131,2,47.33
8598,2860,190,3,77.58
8599,2860,150,2,45.27
8600,2860,74,3,20.6
8601,2861,193,3,88.49
8602,2862,159,3,111.85
8603,2862,18,2,97.85
8604,2862,56,4,21.69
8605,2862,166,3,61.94
8606,2863,74,3,20.6
8607,2863,107,1,25.16
8608,2863,54,2,74.54
8609,2863,123,2,71.08
8610,2863,164,2,45.26
8611,2864,46,3,30.38
8612,2864,70,2,26.85
8613,2864,12,1,31.67
8614,2864,42,3,19.87
8615,2864,134,1,32.51
8616,2865,18,3,97.85
8617,2865,138,3,95.11
8618,2865,179,3,90.16
8619,2865,165,2,128.81
8620,2865,162,3,47.03
8621,2866,99,4,26.88
8622,2866,97,3,39.89
8623,2866,58,2,361.14
8624,2866,182,1,29.78
8625,2867,87,4,101.09
8626,2868,193,3,88.49
8627,2868,135,3,94.78
8628,2869,158,3,344.68
8629,2869,164,3,45.26
8630,2870,25,3,50.41
8631,2870,178,1,71.35
8632,2871,162,4,47.03
8633,2871,71,1,31.98
8634,2871,40,1,19.37
8635,2872,171,1,53.95
8636,2872,163,4,133.75
8637,2872,29,2,104.7
8638,2872,127,4,77.79
8639,2872,51,2,31.58
8640,2873,41,2,11.79
8641,2873,138,2,95.11
8642,2873,155,3,49.95
8643,2874,60,3,30.31
8644,2874,135,2,94.78
8645,2874,120,4,99.47
8646,2874,187,3,73.71
8647,2874,52,2,23.37
8648,2875,183,3,41.18
8649,2875,114,3,90.04
8650,2875,146,4,102.69
8651,2875,68,1,53.84
8652,2875,160,2,48.29
8653,2876,142,2,116.11
8654,2876,58,4,361.14
8655,2876,146,1,102.69
8656,2876,132,2,90.34
8657,2877,181,2,31.71
8658,2877,33,4,26.0
8659,2877,120,2,99.47
8660,2878,143,1,112.5
8661,2878,154,3,31.82
8662,2878,56,4,21.69
8663,2879,76,2,115.55
8664,2879,101,2,55.45
8665,2879,192,2,28.81
8666,2879,193,1,88.49
8667,2879,71,4,31.98
8668,2880,159,2,111.85
8669,2880,187,4,73.71
8670,2881,37,3,25.89
8671,2881,125,2,29.32
8672,2881,64,2,31.58
8673,2882,144,2,83.09
8674,2882,105,4,21.94
8675,2883,24,4,88.43
8676,2883,3,4,39.46
8677,2883,76,2,115.55
8678,2884,78,3,41.29
8679,2884,176,2,66.13
8680,2884,134,4,32.51
8681,2884,77,1,62.26
8682,2884,159,3,111.85
8683,2885,37,1,25.89
8684,2885,113,4,299.39
8685,2885,112,2,248.75
8686,2886,96,2,63.04
8687,2887,170,4,332.58
8688,2887,181,2,31.71
8689,2887,22,3,23.67
8690,2887,27,1,24.76
8691,2888,137,3,129.99
8692,2888,91,1,41.32
8693,2889,1,1,22.0
8694,2890,18,3,97.85
8695,2890,32,3,49.61
8696,2890,151,2,24.05
8697,2890,105,2,21.94
8698,2891,27,2,24.76
8699,2892,104,1,49.96
8700,2892,93,2,35.85
8701,2892,71,2,31.98
8702,2892,93,2,35.85
8703,2892,90,1,31.72
8704,2893,178,3,71.35
8705,2894,3,1,39.46
8706,2894,191,2,83.28
8707,2894,147,1,53.97
8708,2895,126,3,19.04
8709,2895,85,3,332.89
8710,2895,130,3,90.71
8711,2895,104,1,49.96
8712,2895,157,3,167.48
8713,2896,124,2,110.37
8714,2896,182,4,29.78
8715,2896,36,4,316.51
8716,2897,86,2,61.13
8717,2897,68,1,53.84
8718,2897,109,3,16.06
8719,2897,25,2,50.41
8720,2897,154,3,31.82
8721,2898,182,4,29.78
8722,2898,30,3,68.73
8723,2898,98,2,94.35
8724,2899,181,4,31.71
8725,2899,22,4,23.67
8726,2899,157,3,167.48
8727,2899,185,1,60.57
8728,2899,143,4,112.5
8729,2900,107,1,25.16
8730,2900,90,1,31.72
8731,2900,125,4,29.32
8732,2901,196,1,34.62
8733,2901,58,4,361.14
8734,2902,179,2,90.16
8735,2902,44,1,57.39
8736,2902,95,4,24.85
8737,2902,15,3,17.34
8738,2902,33,3,26.0
8739,2903,110,2,12.14
8740,2903,55,4,112.05
8741,2903,1,3,22.0
8742,2903,8,1,23.52
8743,2904,36,2,316.51
8744,2904,87,2,101.09
8745,2904,140,4,79.39
8746,2904,118,2,67.6
8747,2904,152,3,40.55
8748,2905,199,1,81.59
8749,2905,198,3,166.16
8750,2905,31,4,31.37
8751,2905,50,3,42.32
8752,2906,69,1,135.36
8753,2906,78,1,41.29
8754,2907,43,3,109.67
8755,2907,131,1,47.33
8756,2907,10,2,302.64
8757,2907,191,4,83.28
8758,2907,7,3,243.37
8759,2908,87,4,101.09
8760,2908,188,4,95.91
8761,2908,54,1,74.54
8762,2909,100,4,78.39
8763,2910,175,1,122.58
8764,2910,7,3,243.37
8765,2911,40,4,19.37
8766,2911,112,2,248.75
8767,2911,17,4,293.92
8768,2912,179,1,90.16
8769,2912,142,3,116.11
8770,2912,160,3,48.29
8771,2913,105,3,21.94
8772,2914,102,4,24.05
8773,2914,177,2,46.48
8774,2914,126,4,19.04
8775,2914,51,2,31.58
8776,2915,41,2,11.79
8777,2915,44,1,57.39
8778,2916,93,1,35.85
8779,2917,58,3,361.14
8780,2918,15,4,17.34
8781,2918,167,4,52.61
8782,2918,134,4,32.51
8783,2918,23,1,122.77
8784,2919,168,3,62.02
8785,2919,116,3,12.28
8786,2919,179,4,90.16
8787,2919,81,4,251.49
8788,2919,164,4,45.26
8789,2920,144,4,83.09
8790,2920,77,1,62.26
8791,2920,173,3,56.75
8792,2920,97,2,39.89
8793,2921,170,3,332.58
8794,2921,28,3,27.57
8795,2921,88,2,94.71
8796,2922,115,2,22.59
8797,2922,108,4,25.76
8798,2922,100,2,78.39
8799,2923,34,3,112.15
8800,2923,87,1,101.09
8801,2924,94,1,277.01
8802,2924,136,1,275.36
8803,2924,130,4,90.71
8804,2924,87,4,101.09
8805,2924,138,2,95.11
8806,2925,41,3,11.79
8807,2925,8,2,23.52
8808,2925,33,1,26.0
8809,2925,174,2,77.82
8810,2926,165,1,128.81
8811,2926,48,3,32.23
8812,2926,165,1,128.81
8813,2926,180,4,47.14
8814,2926,22,3,23.67
8815,2927,105,3,21.94
8816,2927,64,3,31.58
8817,2927,27,2,24.76
8818,2928,39,3,27.76
8819,2928,122,4,45.37
8820,2928,188,2,95.91
8821,2929,176,2,66.13
8822,2929,40,3,19.37
8823,2929,101,3,55.45
8824,2929,143,4,112.5
8825,2929,18,4,97.85
8826,2930,162,3,47.03
8827,2930,109,4,16.06
8828,2931,185,1,60.57
8829,2931,66,4,8.08
8830,2931,137,2,129.99
8831,2931,181,3,31.71
8832,2931,139,4,20.58
8833,2932,141,3,20.89
8834,2932,34,2,112.15
8835,2932,40,4,19.37
8836,2932,161,3,61.19
8837,2933,39,1,27.76
8838,2933,97,1,39.89
8839,2933,146,1,102.69
8840,2933,122,2,45.37
8841,2934,136,3,275.36
8842,2935,21,3,49.64
8843,2935,26,1,26.57
8844,2936,35,2,143.71
8845,2936,61,2,89.64
8846,2936,198,1,166.16
8847,2936,55,1,112.05
8848,2937,127,2,77.79
8849,2937,48,3,32.23
8850,2938,77,1,62.26
8851,2938,65,3,254.68
8852,2939,63,3,48.34
8853,2939,172,1,17.99
8854,2939,152,3,40.55
8855,2940,60,2,30.31
8856,2940,151,2,24.05
8857,2940,70,2,26.85
8858,2940,98,1,94.35
8859,2940,74,4,20.6
8860,2941,186,1,12.58
8861,2941,41,4,11.79
8862,2941,5,4,83.94
8863,2942,188,4,95.91
8864,2942,26,4,26.57
8865,2943,52,4,23.37
8866,2943,80,3,37.68
8867,2943,88,4,94.71
8868,2944,186,4,12.58
8869,2944,58,1,361.14
8870,2944,188,3,95.91
8871,2944,36,2,316.51
8872,2944,78,2,41.29
8873,2945,193,1,88.49
8874,2945,70,2,26.85
8875,2946,114,4,90.04
8876,2946,88,3,94.71
8877,2947,38,2,139.58
8878,2947,141,1,20.89
8879,2947,167,2,52.61
8880,2947,14,4,21.13
8881,2948,120,3,99.47
8882,2948,114,4,90.04
8883,2948,158,1,344.68
8884,2949,189,4,52.39
8885,2949,38,3,139.58
8886,2949,36,1,316.51
8887,2949,167,1,52.61
8888,2950,79,4,11.13
8889,2950,176,3,66.13
8890,2951,162,1,47.03
8891,2951,84,1,143.68
8892,2951,19,4,16.44
8893,2951,30,2,68.73
8894,2951,139,2,20.58
8895,2952,64,1,31.58
8896,2952,93,4,35.85
8897,2953,109,1,16.06
8898,2953,75,1,60.72
8899,2954,43,4,109.67
8900,2954,196,4,34.62
8901,2954,69,4,135.36
8902,2954,147,3,53.97
8903,2955,25,1,50.41
8904,2955,34,2,112.15
8905,2955,132,3,90.34
8906,2955,193,3,88.49
8907,2956,37,4,25.89
8908,2956,58,3,361.14
8909,2957,60,1,30.31
8910,2957,83,4,96.3
8911,2957,41,3,11.79
8912,2958,195,3,46.37
8913,2958,152,1,40.55
8914,2958,164,4,45.26
8915,2959,141,4,20.89
8916,2959,114,3,90.04
8917,2959,183,4,41.18
8918,2960,142,3,116.11
8919,2960,90,2,31.72
8920,2961,104,2,49.96
8921,2961,128,2,20.75
8922,2961,18,2,97.85
8923,2962,71,2,31.98
8924,2962,184,4,50.82
8925,2962,127,2,77.79
8926,2963,55,3,112.05
8927,2964,37,4,25.89
8928,2965,36,1,316.51
8929,2965,112,1,248.75
8930,2966,63,2,48.34
8931,2966,196,2,34.62
8932,2967,79,3,11.13
8933,2967,27,2,24.76
8934,2967,53,1,279.09
8935,2967,93,4,35.85
8936,2967,87,2,101.09
8937,2968,5,4,83.94
8938,2968,191,4,83.28
8939,2968,88,4,94.71
8940,2968,32,3,49.61
8941,2968,61,2,89.64
8942,2969,127,3,77.79
8943,2969,43,1,109.67
8944,2969,82,3,100.61
8945,2969,32,3,49.61
8946,2969,137,2,129.99
8947,2970,76,2,115.55
8948,2970,114,2,90.04
8949,2971,98,3,94.35
8950,2971,127,4,77.79
8951,2972,94,2,277.01
8952,2972,39,3,27.76
8953,2972,135,3,94.78
8954,2973,71,3,31.98
8955,2974,175,4,122.58
8956,2974,80,2,37.68
8957,2974,101,3,55.45
8958,2974,110,3,12.14
8959,2975,73,1,35.91
8960,2975,105,2,21.94
8961,2975,86,3,61.13
8962,2975,142,3,116.11
8963,2975,84,1,143.68
8964,2976,50,4,42.32
8965,2976,6,1,57.92
8966,2976,80,2,37.68
8967,2976,149,2,35.48
8968,2976,54,4,74.54
8969,2977,111,1,51.45
8970,2977,1,1,22.0
8971,2977,156,4,27.19
8972,2977,176,2,66.13
8973,2977,32,1,49.61
8974,2978,116,2,12.28
8975,2978,73,1,35.91
8976,2979,128,1,20.75
8977,2979,138,2,95.11
8978,2979,136,1,275.36
8979,2979,59,2,134.41
8980,2980,119,3,78.45
8981,2980,86,1,61.13
8982,2980,38,2,139.58
8983,2980,167,1,52.61
8984,2980,37,4,25.89
8985,2981,140,1,79.39
8986,2981,3,4,39.46
8987,2981,140,4,79.39
8988,2981,139,3,20.58
8989,2981,132,2,90.34
8990,2982,48,1,32.23
8991,2982,199,3,81.59
8992,2982,157,1,167.48
8993,2982,103,3,365.7
8994,2982,156,3,27.19
8995,2983,23,1,122.77
8996,2984,194,1,80.45
8997,2984,182,2,29.78
8998,2984,169,3,50.6
8999,2984,11,1,37.93
9000,2984,125,2,29.32
9001,2985,75,2,60.72
9002,2986,47,2,80.46
9003,2986,137,3,129.99
9004,2986,151,2,24.05
9005,2986,38,1,139.58
9006,2986,91,2,41.32
9007,2987,20,4,118.73
9008,2988,179,1,90.16
9009,2988,99,1,26.88
9010,2989,23,4,122.77
9011,2990,191,3,83.28
9012,2990,2,1,54.44
9013,2991,151,1,24.05
9014,2991,87,2,101.09
9015,2991,47,2,80.46
9016,2992,42,1,19.87
9017,2992,172,3,17.99
9018,2992,57,2,20.41
9019,2993,133,1,32.1
9020,2994,106,3,57.62
9021,2995,13,4,144.87
9022,2995,157,1,167.48
9023,2995,101,1,55.45
9024,2995,88,2,94.71
9025,2996,55,2,112.05
9026,2996,59,3,134.41
9027,2996,9,3,116.54
9028,2996,187,1,73.71
9029,2997,34,2,112.15
9030,2997,129,2,25.86
9031,2997,197,1,72.17
9032,2997,49,1,41.68
9033,2998,151,1,24.05
9034,2999,107,1,25.16
9035,2999,15,2,17.34
9036,2999,124,3,110.37
9037,2999,8,1,23.52
9038,3000,172,1,17.99
9039,3000,95,4,24.85
9040,3000,16,1,51.22
9041,3001,114,1,90.04
9042,3001,183,2,41.18
9043,3001,112,3,248.75
9044,3001,191,1,83.28
9045,3002,109,1,16.06
9046,3002,17,1,293.92
9047,3002,50,1,42.32
9048,3003,140,4,79.39
9049,3003,100,4,78.39
9050,3003,140,4,79.39
9051,3004,54,1,74.54
9052,3004,80,1,37.68
9053,3005,90,3,31.72
9054,3006,175,2,122.58
9055,3006,94,2,277.01
9056,3006,160,1,48.29
9057,3006,26,3,26.57
9058,3007,91,2,41.32
9059,3007,175,3,122.58
9060,3007,89,2,14.79
9061,3008,128,3,20.75
9062,3008,129,4,25.86
9063,3008,37,2,25.89
9064,3009,192,3,28.81
9065,3009,124,4,110.37
9066,3009,176,1,66.13
9067,3009,39,2,27.76
9068,3010,49,3,41.68
9069,3010,101,4,55.45
9070,3010,134,3,32.51
9071,3010,40,3,19.37
9072,3010,122,3,45.37
9073,3011,118,4,67.6
9074,3011,47,3,80.46
9075,3012,147,4,53.97
9076,3012,84,2,143.68
9077,3012,91,3,41.32
9078,3012,34,2,112.15
9079,3012,195,2,46.37
9080,3013,12,4,31.67
9081,3013,21,2,49.64
9082,3014,53,2,279.09
9083,3015,52,3,23.37
9084,3015,138,2,95.11
9085,3016,35,2,143.71
9086,3016,174,2,77.82
9087,3016,112,3,248.75
9088,3016,37,4,25.89
9089,3017,160,3,48.29
9090,3017,24,2,88.43
9091,3017,182,3,29.78
9092,3018,68,3,53.84
9093,3018,178,4,71.35
9094,3018,53,3,279.09
9095,3018,199,2,81.59
